"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-10-123","model",4,0,7.872,0,0,18.3316,0,321306,"yes","../wrapper.py 10 10 123 random -n_templates_middle 36 -n_templates_delta 0 -n_slots_middle 24 -n_slots_delta 5 -n_variations_middle 19 -n_variations_delta 15 -demand_range_middle 17 -demand_range_delta 2","0828daea67b7fecbaaa7f8a644ecf2f1","sat + graded",10,123,10
1,"inst-11-123","model",0,0,5.13,0,0,2.29086,0,132039,"yes","../wrapper.py 11 11 123 random -n_templates_middle 13 -n_templates_delta 16 -n_slots_middle 21 -n_slots_delta 19 -n_variations_middle 6 -n_variations_delta 10 -demand_range_middle 50 -demand_range_delta 23","43de2b441a01c11e34f737b962785371","sat + too easy",11,123,11
1,"inst-12-123","model",0,0,8.516,0,0,34.8183,0,590196,"yes","../wrapper.py 12 12 123 random -n_templates_middle 45 -n_templates_delta 4 -n_slots_middle 7 -n_slots_delta 16 -n_variations_middle 18 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 4","b447e4338155e8e91c695faa81a54eeb","sat + graded",12,123,12
1,"inst-12-123","model",1,0,8.91,0,0,33.1098,0,505364,"yes","../wrapper.py 12 12 123 random -n_templates_middle 45 -n_templates_delta 4 -n_slots_middle 7 -n_slots_delta 16 -n_variations_middle 18 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 4","b447e4338155e8e91c695faa81a54eeb","sat + graded",12,123,12
1,"inst-12-123","model",2,0,7.606,0,0,30.3709,0,469193,"yes","../wrapper.py 12 12 123 random -n_templates_middle 45 -n_templates_delta 4 -n_slots_middle 7 -n_slots_delta 16 -n_variations_middle 18 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 4","b447e4338155e8e91c695faa81a54eeb","sat + graded",12,123,12
1,"inst-12-123","model",3,0,8.555,0,0,27.788,0,427352,"yes","../wrapper.py 12 12 123 random -n_templates_middle 45 -n_templates_delta 4 -n_slots_middle 7 -n_slots_delta 16 -n_variations_middle 18 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 4","b447e4338155e8e91c695faa81a54eeb","sat + graded",12,123,12
1,"inst-12-123","model",4,0,8.244,0,0,36.7534,0,543798,"yes","../wrapper.py 12 12 123 random -n_templates_middle 45 -n_templates_delta 4 -n_slots_middle 7 -n_slots_delta 16 -n_variations_middle 18 -n_variations_delta 16 -demand_range_middle 16 -demand_range_delta 4","b447e4338155e8e91c695faa81a54eeb","sat + graded",12,123,12
1,"inst-13-123","model",0,0,10.686,0,0,87.3685,0,1214162,"yes","../wrapper.py 13 13 123 random -n_templates_middle 40 -n_templates_delta 2 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 30 -n_variations_delta 8 -demand_range_middle 24 -demand_range_delta 24","1ea069d22990a2e3eed0610046a318ac","sat + graded",13,123,13
1,"inst-13-123","model",1,0,10.368,0,0,77.2492,0,1065831,"yes","../wrapper.py 13 13 123 random -n_templates_middle 40 -n_templates_delta 2 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 30 -n_variations_delta 8 -demand_range_middle 24 -demand_range_delta 24","1ea069d22990a2e3eed0610046a318ac","sat + graded",13,123,13
1,"inst-13-123","model",2,0,9.428,0,0,76.1716,0,1072301,"yes","../wrapper.py 13 13 123 random -n_templates_middle 40 -n_templates_delta 2 -n_slots_middle 24 -n_slots_delta 12 -n_variations_middle 30 -n_variations_delta 8 -demand_range_middle 24 -demand_range_delta 24","1ea069d22990a2e3eed0610046a318ac","sat + graded",13,123,13
