"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-14-123","model",0,0,7.901,0,0,0.008137,0,0,"no","../wrapper.py 14 14 123 random -n_pieces_middle 29 -n_pieces_delta 5 -n_players_middle 23 -n_players_delta 5 -duration_range_middle 26 -duration_range_delta 8 -plays_in_cardMiddle 33 -plays_in_cardDelta 1 -plays_in_relation1_middle 18 -plays_in_relation1_delta 13 -plays_in_relation2_middle 38 -plays_in_relation2_delta 5","683f5f8ed50e2d9ca128c76ef796abc5","unsat + too easy",14,123,14
0,"inst-15-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 15 15 123 random -n_pieces_middle 21 -n_pieces_delta 6 -n_players_middle 32 -n_players_delta 4 -duration_range_middle 44 -duration_range_delta 18 -plays_in_cardMiddle 34 -plays_in_cardDelta 2 -plays_in_relation1_middle 19 -plays_in_relation1_delta 13 -plays_in_relation2_middle 44 -plays_in_relation2_delta 14","inst-15-123","no instance",15,123,15
1,"inst-16-123","model",0,0,11.247,0,0,0.004714,0,0,"no","../wrapper.py 16 16 123 random -n_pieces_middle 42 -n_pieces_delta 7 -n_players_middle 36 -n_players_delta 6 -duration_range_middle 30 -duration_range_delta 12 -plays_in_cardMiddle 13 -plays_in_cardDelta 2 -plays_in_relation1_middle 46 -plays_in_relation1_delta 22 -plays_in_relation2_middle 14 -plays_in_relation2_delta 8","1840a4171d5548791ffa1adf9a4a60d7","unsat + too easy",16,123,16
1,"inst-17-123","model",0,0,11.233,0,0,0.004265,0,0,"no","../wrapper.py 17 17 123 random -n_pieces_middle 50 -n_pieces_delta 15 -n_players_middle 47 -n_players_delta 11 -duration_range_middle 21 -duration_range_delta 16 -plays_in_cardMiddle 7 -plays_in_cardDelta 2 -plays_in_relation1_middle 12 -plays_in_relation1_delta 24 -plays_in_relation2_middle 31 -plays_in_relation2_delta 12","a1e9f0b3d2e53c1f0097571edcbb781e","unsat + too easy",17,123,17
1,"inst-18-123","model",0,0,5.199,0,0,0.002075,0,0,"no","../wrapper.py 18 18 123 random -n_pieces_middle 21 -n_pieces_delta 22 -n_players_middle 19 -n_players_delta 7 -duration_range_middle 9 -duration_range_delta 4 -plays_in_cardMiddle 24 -plays_in_cardDelta 1 -plays_in_relation1_middle 11 -plays_in_relation1_delta 16 -plays_in_relation2_middle 3 -plays_in_relation2_delta 17","be6eed21e1caa9eaf82127c8a71af38f","unsat + too easy",18,123,18
1,"inst-19-123","model",0,0,8.773,0,0,0.004122,0,0,"no","../wrapper.py 19 19 123 random -n_pieces_middle 18 -n_pieces_delta 10 -n_players_middle 42 -n_players_delta 22 -duration_range_middle 15 -duration_range_delta 24 -plays_in_cardMiddle 37 -plays_in_cardDelta 2 -plays_in_relation1_middle 3 -plays_in_relation1_delta 9 -plays_in_relation2_middle 24 -plays_in_relation2_delta 14","f554622c900ffa5c283efacac45a5265","unsat + too easy",19,123,19
1,"inst-20-123","model",0,0,8.121,0,0,0.004235,0,0,"no","../wrapper.py 20 20 123 random -n_pieces_middle 35 -n_pieces_delta 22 -n_players_middle 31 -n_players_delta 10 -duration_range_middle 28 -duration_range_delta 1 -plays_in_cardMiddle 13 -plays_in_cardDelta 1 -plays_in_relation1_middle 10 -plays_in_relation1_delta 20 -plays_in_relation2_middle 8 -plays_in_relation2_delta 20","9fd83fb199c0c2fd710384f56d77ef4b","unsat + too easy",20,123,20
0,"inst-21-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 21 21 123 random -n_pieces_middle 28 -n_pieces_delta 16 -n_players_middle 9 -n_players_delta 15 -duration_range_middle 16 -duration_range_delta 18 -plays_in_cardMiddle 20 -plays_in_cardDelta 3 -plays_in_relation1_middle 49 -plays_in_relation1_delta 18 -plays_in_relation2_middle 13 -plays_in_relation2_delta 5","inst-21-123","no instance",21,123,21
1,"inst-22-123","model",0,0,9.617,0,0,0.006051,0,0,"no","../wrapper.py 22 22 123 random -n_pieces_middle 30 -n_pieces_delta 6 -n_players_middle 27 -n_players_delta 19 -duration_range_middle 9 -duration_range_delta 10 -plays_in_cardMiddle 24 -plays_in_cardDelta 3 -plays_in_relation1_middle 47 -plays_in_relation1_delta 22 -plays_in_relation2_middle 34 -plays_in_relation2_delta 23","fe8d32ce23ce3925126b56de4d161a22","unsat + too easy",22,123,22
1,"inst-23-123","model",0,0,7.111,0,0,0.003656,0,0,"no","../wrapper.py 23 23 123 random -n_pieces_middle 26 -n_pieces_delta 14 -n_players_middle 17 -n_players_delta 8 -duration_range_middle 2 -duration_range_delta 12 -plays_in_cardMiddle 44 -plays_in_cardDelta 0 -plays_in_relation1_middle 4 -plays_in_relation1_delta 4 -plays_in_relation2_middle 39 -plays_in_relation2_delta 18","25f0309a220ff4aed633d8bbe19e0dd5","unsat + too easy",23,123,23
1,"inst-24-123","model",0,0,7.978,0,0,0.006332,0,0,"no","../wrapper.py 24 24 123 random -n_pieces_middle 49 -n_pieces_delta 11 -n_players_middle 4 -n_players_delta 16 -duration_range_middle 38 -duration_range_delta 3 -plays_in_cardMiddle 20 -plays_in_cardDelta 0 -plays_in_relation1_middle 3 -plays_in_relation1_delta 9 -plays_in_relation2_middle 4 -plays_in_relation2_delta 5","95fb5083332e07dcc4d4134e86fffb1d","unsat + too easy",24,123,24
0,"inst-25-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 25 25 123 random -n_pieces_middle 3 -n_pieces_delta 16 -n_players_middle 15 -n_players_delta 2 -duration_range_middle 4 -duration_range_delta 22 -plays_in_cardMiddle 38 -plays_in_cardDelta 3 -plays_in_relation1_middle 50 -plays_in_relation1_delta 2 -plays_in_relation2_middle 5 -plays_in_relation2_delta 19","inst-25-123","no instance",25,123,25
1,"inst-26-123","model",0,0,9.874,0,0,0.010217,0,0,"no","../wrapper.py 26 26 123 random -n_pieces_middle 40 -n_pieces_delta 0 -n_players_middle 39 -n_players_delta 18 -duration_range_middle 32 -duration_range_delta 12 -plays_in_cardMiddle 7 -plays_in_cardDelta 0 -plays_in_relation1_middle 23 -plays_in_relation1_delta 12 -plays_in_relation2_middle 20 -plays_in_relation2_delta 11","c09d87bfc9632578dc9b4e352179c43b","unsat + too easy",26,123,26
1,"inst-27-123","model",0,0,9.454,0,0,0.004422,0,0,"no","../wrapper.py 27 27 123 random -n_pieces_middle 36 -n_pieces_delta 1 -n_players_middle 18 -n_players_delta 20 -duration_range_middle 42 -duration_range_delta 5 -plays_in_cardMiddle 18 -plays_in_cardDelta 3 -plays_in_relation1_middle 43 -plays_in_relation1_delta 7 -plays_in_relation2_middle 8 -plays_in_relation2_delta 17","b21e6a799a01c0f3d937d6ffe20dac83","unsat + too easy",27,123,27
