"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
0,"inst-21-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 21 21 123 random -numNodes_middle 8 -numNodes_delta 4 -numLeaves_middle 45 -numLeaves_delta 7 -numPeriods_middle 19 -numPeriods_delta 19 -maxStock_middle 10 -maxStock_delta 0 -holdingCost_range_middle 20 -holdingCost_range_delta 12 -procCost_range_middle 21 -procCost_range_delta 8 -demand_range_middle 44 -demand_range_delta 11 -children_range_cardMiddle 27 -children_range_cardDelta 3 -children_range_inner_middle 39 -children_range_inner_delta 5","inst-21-123","no instance",21,123,21
0,"inst-22-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 22 22 123 random -numNodes_middle 16 -numNodes_delta 24 -numLeaves_middle 30 -numLeaves_delta 19 -numPeriods_middle 19 -numPeriods_delta 19 -maxStock_middle 27 -maxStock_delta 22 -holdingCost_range_middle 9 -holdingCost_range_delta 7 -procCost_range_middle 4 -procCost_range_delta 5 -demand_range_middle 49 -demand_range_delta 7 -children_range_cardMiddle 37 -children_range_cardDelta 3 -children_range_inner_middle 6 -children_range_inner_delta 5","inst-22-123","no instance",22,123,22
1,"inst-23-123","model",0,0,17.604,0,0,0.024668,0,0,"no","../wrapper.py 23 23 123 random -numNodes_middle 14 -numNodes_delta 2 -numLeaves_middle 6 -numLeaves_delta 24 -numPeriods_middle 50 -numPeriods_delta 3 -maxStock_middle 46 -maxStock_delta 14 -holdingCost_range_middle 20 -holdingCost_range_delta 11 -procCost_range_middle 36 -procCost_range_delta 2 -demand_range_middle 17 -demand_range_delta 17 -children_range_cardMiddle 16 -children_range_cardDelta 3 -children_range_inner_middle 11 -children_range_inner_delta 12","71c2dc0cf18d9b0fca6f01c92effb04d","unsat + too easy",23,123,23
0,"inst-24-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 24 24 123 random -numNodes_middle 14 -numNodes_delta 4 -numLeaves_middle 48 -numLeaves_delta 8 -numPeriods_middle 24 -numPeriods_delta 0 -maxStock_middle 28 -maxStock_delta 16 -holdingCost_range_middle 30 -holdingCost_range_delta 8 -procCost_range_middle 45 -procCost_range_delta 16 -demand_range_middle 15 -demand_range_delta 10 -children_range_cardMiddle 8 -children_range_cardDelta 3 -children_range_inner_middle 48 -children_range_inner_delta 14","inst-24-123","no instance",24,123,24
0,"inst-25-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 25 25 123 random -numNodes_middle 17 -numNodes_delta 24 -numLeaves_middle 12 -numLeaves_delta 15 -numPeriods_middle 6 -numPeriods_delta 12 -maxStock_middle 5 -maxStock_delta 4 -holdingCost_range_middle 14 -holdingCost_range_delta 15 -procCost_range_middle 37 -procCost_range_delta 4 -demand_range_middle 44 -demand_range_delta 18 -children_range_cardMiddle 38 -children_range_cardDelta 0 -children_range_inner_middle 18 -children_range_inner_delta 16","inst-25-123","no instance",25,123,25
1,"inst-26-123","model",0,0,5.982,0,0,0.009866,0,0,"no","../wrapper.py 26 26 123 random -numNodes_middle 27 -numNodes_delta 8 -numLeaves_middle 13 -numLeaves_delta 1 -numPeriods_middle 12 -numPeriods_delta 22 -maxStock_middle 41 -maxStock_delta 18 -holdingCost_range_middle 7 -holdingCost_range_delta 3 -procCost_range_middle 49 -procCost_range_delta 11 -demand_range_middle 23 -demand_range_delta 4 -children_range_cardMiddle 29 -children_range_cardDelta 1 -children_range_inner_middle 12 -children_range_inner_delta 17","16ff4d01e13b41c7a8351e35fc766b08","unsat + too easy",26,123,26
0,"inst-27-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 27 27 123 random -numNodes_middle 15 -numNodes_delta 20 -numLeaves_middle 5 -numLeaves_delta 20 -numPeriods_middle 22 -numPeriods_delta 18 -maxStock_middle 34 -maxStock_delta 11 -holdingCost_range_middle 31 -holdingCost_range_delta 0 -procCost_range_middle 11 -procCost_range_delta 18 -demand_range_middle 10 -demand_range_delta 21 -children_range_cardMiddle 15 -children_range_cardDelta 2 -children_range_inner_middle 47 -children_range_inner_delta 2","inst-27-123","no instance",27,123,27
0,"inst-28-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 28 28 123 random -numNodes_middle 7 -numNodes_delta 16 -numLeaves_middle 22 -numLeaves_delta 20 -numPeriods_middle 49 -numPeriods_delta 1 -maxStock_middle 23 -maxStock_delta 17 -holdingCost_range_middle 4 -holdingCost_range_delta 25 -procCost_range_middle 12 -procCost_range_delta 1 -demand_range_middle 35 -demand_range_delta 20 -children_range_cardMiddle 18 -children_range_cardDelta 1 -children_range_inner_middle 15 -children_range_inner_delta 1","inst-28-123","no instance",28,123,28
0,"inst-29-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 29 29 123 random -numNodes_middle 19 -numNodes_delta 4 -numLeaves_middle 27 -numLeaves_delta 12 -numPeriods_middle 48 -numPeriods_delta 8 -maxStock_middle 24 -maxStock_delta 2 -holdingCost_range_middle 43 -holdingCost_range_delta 10 -procCost_range_middle 37 -procCost_range_delta 4 -demand_range_middle 23 -demand_range_delta 20 -children_range_cardMiddle 3 -children_range_cardDelta 3 -children_range_inner_middle 16 -children_range_inner_delta 9","inst-29-123","no instance",29,123,29
0,"inst-30-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 30 30 123 random -numNodes_middle 16 -numNodes_delta 0 -numLeaves_middle 26 -numLeaves_delta 16 -numPeriods_middle 46 -numPeriods_delta 0 -maxStock_middle 50 -maxStock_delta 7 -holdingCost_range_middle 47 -holdingCost_range_delta 17 -procCost_range_middle 22 -procCost_range_delta 21 -demand_range_middle 2 -demand_range_delta 19 -children_range_cardMiddle 17 -children_range_cardDelta 3 -children_range_inner_middle 27 -children_range_inner_delta 6","inst-30-123","no instance",30,123,30
0,"inst-31-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 31 31 123 random -numNodes_middle 41 -numNodes_delta 2 -numLeaves_middle 42 -numLeaves_delta 6 -numPeriods_middle 38 -numPeriods_delta 24 -maxStock_middle 5 -maxStock_delta 21 -holdingCost_range_middle 40 -holdingCost_range_delta 10 -procCost_range_middle 16 -procCost_range_delta 5 -demand_range_middle 29 -demand_range_delta 23 -children_range_cardMiddle 27 -children_range_cardDelta 2 -children_range_inner_middle 34 -children_range_inner_delta 13","inst-31-123","no instance",31,123,31
0,"inst-32-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 32 32 123 random -numNodes_middle 26 -numNodes_delta 0 -numLeaves_middle 3 -numLeaves_delta 23 -numPeriods_middle 39 -numPeriods_delta 5 -maxStock_middle 33 -maxStock_delta 16 -holdingCost_range_middle 20 -holdingCost_range_delta 21 -procCost_range_middle 27 -procCost_range_delta 23 -demand_range_middle 28 -demand_range_delta 23 -children_range_cardMiddle 29 -children_range_cardDelta 1 -children_range_inner_middle 48 -children_range_inner_delta 17","inst-32-123","no instance",32,123,32
0,"inst-33-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 33 33 123 random -numNodes_middle 21 -numNodes_delta 0 -numLeaves_middle 29 -numLeaves_delta 12 -numPeriods_middle 44 -numPeriods_delta 20 -maxStock_middle 43 -maxStock_delta 9 -holdingCost_range_middle 44 -holdingCost_range_delta 3 -procCost_range_middle 14 -procCost_range_delta 17 -demand_range_middle 49 -demand_range_delta 15 -children_range_cardMiddle 26 -children_range_cardDelta 0 -children_range_inner_middle 49 -children_range_inner_delta 3","inst-33-123","no instance",33,123,33
0,"inst-34-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 34 34 123 random -numNodes_middle 5 -numNodes_delta 22 -numLeaves_middle 26 -numLeaves_delta 8 -numPeriods_middle 45 -numPeriods_delta 0 -maxStock_middle 12 -maxStock_delta 17 -holdingCost_range_middle 11 -holdingCost_range_delta 8 -procCost_range_middle 8 -procCost_range_delta 20 -demand_range_middle 7 -demand_range_delta 21 -children_range_cardMiddle 16 -children_range_cardDelta 1 -children_range_inner_middle 32 -children_range_inner_delta 2","inst-34-123","no instance",34,123,34
0,"inst-35-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 35 35 123 random -numNodes_middle 2 -numNodes_delta 24 -numLeaves_middle 30 -numLeaves_delta 19 -numPeriods_middle 45 -numPeriods_delta 18 -maxStock_middle 49 -maxStock_delta 1 -holdingCost_range_middle 46 -holdingCost_range_delta 22 -procCost_range_middle 39 -procCost_range_delta 9 -demand_range_middle 2 -demand_range_delta 9 -children_range_cardMiddle 13 -children_range_cardDelta 3 -children_range_inner_middle 19 -children_range_inner_delta 7","inst-35-123","no instance",35,123,35
