feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,runId
1,inst-118-577566999,model,0,0,9.557,0,0,242.128,0,1959356,yes,../wrapper.py 118 1 577566999 tuning -n_pieces_middle 36 -n_pieces_delta 21 -n_players_middle 7 -n_players_delta 21 -duration_range_middle 26 -duration_range_delta 16 -plays_in_cardMiddle 35 -plays_in_cardDelta 0 -plays_in_relation1_middle 17 -plays_in_relation1_delta 24 -plays_in_relation2_middle 6 -plays_in_relation2_delta 23,a6b89d9e1506591e87bde2a3a9a47aec,sat + graded,118,577566999,118
1,inst-118-577566999,model,1,0,9.158,0,0,220.713,0,1851333,yes,../wrapper.py 118 1 577566999 tuning -n_pieces_middle 36 -n_pieces_delta 21 -n_players_middle 7 -n_players_delta 21 -duration_range_middle 26 -duration_range_delta 16 -plays_in_cardMiddle 35 -plays_in_cardDelta 0 -plays_in_relation1_middle 17 -plays_in_relation1_delta 24 -plays_in_relation2_middle 6 -plays_in_relation2_delta 23,a6b89d9e1506591e87bde2a3a9a47aec,sat + graded,118,577566999,118
1,inst-118-577566999,model,2,0,9.535,0,0,256.074,0,2160497,yes,../wrapper.py 118 1 577566999 tuning -n_pieces_middle 36 -n_pieces_delta 21 -n_players_middle 7 -n_players_delta 21 -duration_range_middle 26 -duration_range_delta 16 -plays_in_cardMiddle 35 -plays_in_cardDelta 0 -plays_in_relation1_middle 17 -plays_in_relation1_delta 24 -plays_in_relation2_middle 6 -plays_in_relation2_delta 23,a6b89d9e1506591e87bde2a3a9a47aec,sat + graded,118,577566999,118
1,inst-118-577566999,model,3,0,9.601,0,0,236.555,0,2031029,yes,../wrapper.py 118 1 577566999 tuning -n_pieces_middle 36 -n_pieces_delta 21 -n_players_middle 7 -n_players_delta 21 -duration_range_middle 26 -duration_range_delta 16 -plays_in_cardMiddle 35 -plays_in_cardDelta 0 -plays_in_relation1_middle 17 -plays_in_relation1_delta 24 -plays_in_relation2_middle 6 -plays_in_relation2_delta 23,a6b89d9e1506591e87bde2a3a9a47aec,sat + graded,118,577566999,118
1,inst-118-577566999,model,4,0,9.033,0,0,238.758,0,2020285,yes,../wrapper.py 118 1 577566999 tuning -n_pieces_middle 36 -n_pieces_delta 21 -n_players_middle 7 -n_players_delta 21 -duration_range_middle 26 -duration_range_delta 16 -plays_in_cardMiddle 35 -plays_in_cardDelta 0 -plays_in_relation1_middle 17 -plays_in_relation1_delta 24 -plays_in_relation2_middle 6 -plays_in_relation2_delta 23,a6b89d9e1506591e87bde2a3a9a47aec,sat + graded,118,577566999,118
1,inst-123-1541754265,model,0,0,10.135,0,0,22.8739,0,246766,yes,../wrapper.py 123 1 1541754265 tuning -n_pieces_middle 17 -n_pieces_delta 22 -n_players_middle 2 -n_players_delta 24 -duration_range_middle 30 -duration_range_delta 6 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 13 -plays_in_relation1_delta 12 -plays_in_relation2_middle 8 -plays_in_relation2_delta 11,aac23fd1309e704c2a5b918c7effeedc,sat + graded,123,1541754265,123
1,inst-123-1541754265,model,1,0,9.566,0,0,23.7567,0,251168,yes,../wrapper.py 123 1 1541754265 tuning -n_pieces_middle 17 -n_pieces_delta 22 -n_players_middle 2 -n_players_delta 24 -duration_range_middle 30 -duration_range_delta 6 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 13 -plays_in_relation1_delta 12 -plays_in_relation2_middle 8 -plays_in_relation2_delta 11,aac23fd1309e704c2a5b918c7effeedc,sat + graded,123,1541754265,123
1,inst-123-1541754265,model,2,0,8.916,0,0,20.8124,0,207948,yes,../wrapper.py 123 1 1541754265 tuning -n_pieces_middle 17 -n_pieces_delta 22 -n_players_middle 2 -n_players_delta 24 -duration_range_middle 30 -duration_range_delta 6 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 13 -plays_in_relation1_delta 12 -plays_in_relation2_middle 8 -plays_in_relation2_delta 11,aac23fd1309e704c2a5b918c7effeedc,sat + graded,123,1541754265,123
1,inst-123-1541754265,model,3,0,9.491,0,0,17.4861,0,196027,yes,../wrapper.py 123 1 1541754265 tuning -n_pieces_middle 17 -n_pieces_delta 22 -n_players_middle 2 -n_players_delta 24 -duration_range_middle 30 -duration_range_delta 6 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 13 -plays_in_relation1_delta 12 -plays_in_relation2_middle 8 -plays_in_relation2_delta 11,aac23fd1309e704c2a5b918c7effeedc,sat + graded,123,1541754265,123
1,inst-123-1541754265,model,4,0,9.598,0,0,21.7574,0,241926,yes,../wrapper.py 123 1 1541754265 tuning -n_pieces_middle 17 -n_pieces_delta 22 -n_players_middle 2 -n_players_delta 24 -duration_range_middle 30 -duration_range_delta 6 -plays_in_cardMiddle 39 -plays_in_cardDelta 0 -plays_in_relation1_middle 13 -plays_in_relation1_delta 12 -plays_in_relation2_middle 8 -plays_in_relation2_delta 11,aac23fd1309e704c2a5b918c7effeedc,sat + graded,123,1541754265,123
