"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
0,"inst-271-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 271 271 123 random -nnodes_middle 39 -nnodes_delta 9 -nrings_middle 14 -nrings_delta 1 -capacity_middle 26 -capacity_delta 11 -demand_cardMiddle 50 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 2 -demand_inner_inner_delta 19","inst-271-123","no instance",271,123,271
0,"inst-272-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 272 272 123 random -nnodes_middle 12 -nnodes_delta 3 -nrings_middle 10 -nrings_delta 5 -capacity_middle 47 -capacity_delta 24 -demand_cardMiddle 15 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 30 -demand_inner_inner_delta 8","inst-272-123","no instance",272,123,272
0,"inst-273-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 273 273 123 random -nnodes_middle 41 -nnodes_delta 7 -nrings_middle 43 -nrings_delta 3 -capacity_middle 44 -capacity_delta 1 -demand_cardMiddle 22 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 48 -demand_inner_inner_delta 9","inst-273-123","no instance",273,123,273
0,"inst-274-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 274 274 123 random -nnodes_middle 32 -nnodes_delta 4 -nrings_middle 33 -nrings_delta 18 -capacity_middle 25 -capacity_delta 21 -demand_cardMiddle 42 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 33 -demand_inner_inner_delta 1","inst-274-123","no instance",274,123,274
1,"inst-275-123","model",0,0,8.851,0,1,NA,NA,NA,NA,"../wrapper.py 275 275 123 random -nnodes_middle 10 -nnodes_delta 0 -nrings_middle 43 -nrings_delta 10 -capacity_middle 41 -capacity_delta 3 -demand_cardMiddle 20 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 17 -demand_inner_inner_delta 19","3a868183a945a69cae9b365d72364406","solver timeout",275,123,275
0,"inst-276-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 276 276 123 random -nnodes_middle 43 -nnodes_delta 21 -nrings_middle 48 -nrings_delta 9 -capacity_middle 48 -capacity_delta 17 -demand_cardMiddle 21 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 38 -demand_inner_inner_delta 11","inst-276-123","no instance",276,123,276
0,"inst-277-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 277 277 123 random -nnodes_middle 23 -nnodes_delta 2 -nrings_middle 19 -nrings_delta 22 -capacity_middle 28 -capacity_delta 0 -demand_cardMiddle 19 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 36 -demand_inner_inner_delta 9","inst-277-123","no instance",277,123,277
1,"inst-278-123","model",0,0,14.94,0,1,NA,NA,NA,NA,"../wrapper.py 278 278 123 random -nnodes_middle 32 -nnodes_delta 12 -nrings_middle 41 -nrings_delta 14 -capacity_middle 9 -capacity_delta 23 -demand_cardMiddle 2 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 22 -demand_inner_inner_delta 17","5955e0ee42a609da9e43c0215ffe3988","solver timeout",278,123,278
0,"inst-279-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 279 279 123 random -nnodes_middle 37 -nnodes_delta 24 -nrings_middle 49 -nrings_delta 3 -capacity_middle 34 -capacity_delta 0 -demand_cardMiddle 25 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 48 -demand_inner_inner_delta 16","inst-279-123","no instance",279,123,279
0,"inst-280-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 280 280 123 random -nnodes_middle 22 -nnodes_delta 20 -nrings_middle 41 -nrings_delta 10 -capacity_middle 17 -capacity_delta 14 -demand_cardMiddle 43 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 39 -demand_inner_inner_delta 17","inst-280-123","no instance",280,123,280
0,"inst-281-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 281 281 123 random -nnodes_middle 44 -nnodes_delta 2 -nrings_middle 31 -nrings_delta 6 -capacity_middle 24 -capacity_delta 7 -demand_cardMiddle 46 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 5 -demand_inner_inner_delta 23","inst-281-123","no instance",281,123,281
1,"inst-282-123","model",0,0,8.007,0,1,NA,NA,NA,NA,"../wrapper.py 282 282 123 random -nnodes_middle 37 -nnodes_delta 11 -nrings_middle 10 -nrings_delta 18 -capacity_middle 31 -capacity_delta 1 -demand_cardMiddle 2 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 25 -demand_inner_inner_delta 24","bba14ec72198bb8de2f030ad241bffc8","solver timeout",282,123,282
0,"inst-283-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 283 283 123 random -nnodes_middle 12 -nnodes_delta 17 -nrings_middle 8 -nrings_delta 13 -capacity_middle 42 -capacity_delta 3 -demand_cardMiddle 41 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 9 -demand_inner_inner_delta 16","inst-283-123","no instance",283,123,283
0,"inst-284-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 284 284 123 random -nnodes_middle 34 -nnodes_delta 3 -nrings_middle 49 -nrings_delta 3 -capacity_middle 48 -capacity_delta 17 -demand_cardMiddle 28 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 42 -demand_inner_inner_delta 23","inst-284-123","no instance",284,123,284
1,"inst-285-123","model",0,0,14.815,0,1,NA,NA,NA,NA,"../wrapper.py 285 285 123 random -nnodes_middle 26 -nnodes_delta 22 -nrings_middle 36 -nrings_delta 10 -capacity_middle 16 -capacity_delta 24 -demand_cardMiddle 6 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 11 -demand_inner_inner_delta 14","f323e80864b15613ffd6de7042168e43","solver timeout",285,123,285
1,"inst-286-123","model",0,0,7.362,0,1,NA,NA,NA,NA,"../wrapper.py 286 286 123 random -nnodes_middle 9 -nnodes_delta 10 -nrings_middle 12 -nrings_delta 13 -capacity_middle 34 -capacity_delta 22 -demand_cardMiddle 16 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 12 -demand_inner_inner_delta 3","b8cd97e06b07c99ff495bc66da9c4de5","solver timeout",286,123,286
0,"inst-287-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 287 287 123 random -nnodes_middle 14 -nnodes_delta 23 -nrings_middle 3 -nrings_delta 12 -capacity_middle 40 -capacity_delta 20 -demand_cardMiddle 29 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 7 -demand_inner_inner_delta 12","inst-287-123","no instance",287,123,287
0,"inst-288-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 288 288 123 random -nnodes_middle 5 -nnodes_delta 7 -nrings_middle 34 -nrings_delta 5 -capacity_middle 20 -capacity_delta 20 -demand_cardMiddle 11 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 34 -demand_inner_inner_delta 12","inst-288-123","no instance",288,123,288
1,"inst-289-123","model",0,0,9.262,0,1,NA,NA,NA,NA,"../wrapper.py 289 289 123 random -nnodes_middle 11 -nnodes_delta 4 -nrings_middle 31 -nrings_delta 0 -capacity_middle 12 -capacity_delta 20 -demand_cardMiddle 15 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 5 -demand_inner_inner_delta 18","2674a72498da0900929a95ce5527cb3d","solver timeout",289,123,289
0,"inst-290-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 290 290 123 random -nnodes_middle 42 -nnodes_delta 0 -nrings_middle 43 -nrings_delta 13 -capacity_middle 17 -capacity_delta 8 -demand_cardMiddle 32 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 30 -demand_inner_inner_delta 18","inst-290-123","no instance",290,123,290
1,"inst-291-123","model",0,0,9.128,0,1,NA,NA,NA,NA,"../wrapper.py 291 291 123 random -nnodes_middle 28 -nnodes_delta 17 -nrings_middle 19 -nrings_delta 22 -capacity_middle 49 -capacity_delta 19 -demand_cardMiddle 0 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 11 -demand_inner_inner_delta 9","78adaefa9bac336c2c63d389c7c5b377","solver timeout",291,123,291
0,"inst-292-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 292 292 123 random -nnodes_middle 28 -nnodes_delta 18 -nrings_middle 17 -nrings_delta 8 -capacity_middle 22 -capacity_delta 6 -demand_cardMiddle 31 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 21 -demand_inner_inner_delta 1","inst-292-123","no instance",292,123,292
0,"inst-293-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 293 293 123 random -nnodes_middle 50 -nnodes_delta 15 -nrings_middle 42 -nrings_delta 9 -capacity_middle 48 -capacity_delta 9 -demand_cardMiddle 41 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 4 -demand_inner_inner_delta 20","inst-293-123","no instance",293,123,293
0,"inst-294-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 294 294 123 random -nnodes_middle 30 -nnodes_delta 17 -nrings_middle 36 -nrings_delta 7 -capacity_middle 34 -capacity_delta 7 -demand_cardMiddle 29 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 25 -demand_inner_inner_delta 13","inst-294-123","no instance",294,123,294
1,"inst-295-123","model",0,0,17.946,0,1,NA,NA,NA,NA,"../wrapper.py 295 295 123 random -nnodes_middle 41 -nnodes_delta 12 -nrings_middle 43 -nrings_delta 14 -capacity_middle 27 -capacity_delta 15 -demand_cardMiddle 14 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 47 -demand_inner_inner_delta 19","785c4bbe3b09623572b87de6222f9c10","solver timeout",295,123,295
1,"inst-296-123","model",0,0,14.125,0,1,NA,NA,NA,NA,"../wrapper.py 296 296 123 random -nnodes_middle 43 -nnodes_delta 23 -nrings_middle 31 -nrings_delta 9 -capacity_middle 38 -capacity_delta 12 -demand_cardMiddle 0 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 48 -demand_inner_inner_delta 3","140d05aa79e5d203e64715fefdac629c","solver timeout",296,123,296
1,"inst-297-123","model",0,0,16.742,0,1,NA,NA,NA,NA,"../wrapper.py 297 297 123 random -nnodes_middle 19 -nnodes_delta 22 -nrings_middle 41 -nrings_delta 12 -capacity_middle 1 -capacity_delta 6 -demand_cardMiddle 15 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 49 -demand_inner_inner_delta 21","1388ab7f673628df068c5247cd2a7205","solver timeout",297,123,297
1,"inst-298-123","model",0,0,6.108,0,1,NA,NA,NA,NA,"../wrapper.py 298 298 123 random -nnodes_middle 15 -nnodes_delta 10 -nrings_middle 18 -nrings_delta 8 -capacity_middle 16 -capacity_delta 22 -demand_cardMiddle 14 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 10 -demand_inner_inner_delta 5","6643728d3164f435973ac5873b8fd1b7","solver timeout",298,123,298
0,"inst-299-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 299 299 123 random -nnodes_middle 34 -nnodes_delta 11 -nrings_middle 6 -nrings_delta 3 -capacity_middle 16 -capacity_delta 15 -demand_cardMiddle 48 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 5 -demand_inner_inner_delta 21","inst-299-123","no instance",299,123,299
1,"inst-300-123","model",0,0,4.63,0,1,NA,NA,NA,NA,"../wrapper.py 300 300 123 random -nnodes_middle 14 -nnodes_delta 7 -nrings_middle 9 -nrings_delta 0 -capacity_middle 5 -capacity_delta 2 -demand_cardMiddle 9 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 20 -demand_inner_inner_delta 22","1c6c06357c6f7024733d477f451bcf97","solver timeout",300,123,300
0,"inst-301-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 301 301 123 random -nnodes_middle 1 -nnodes_delta 7 -nrings_middle 22 -nrings_delta 14 -capacity_middle 47 -capacity_delta 12 -demand_cardMiddle 37 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 26 -demand_inner_inner_delta 1","inst-301-123","no instance",301,123,301
1,"inst-302-123","model",0,0,15.248,0,1,NA,NA,NA,NA,"../wrapper.py 302 302 123 random -nnodes_middle 39 -nnodes_delta 5 -nrings_middle 43 -nrings_delta 12 -capacity_middle 13 -capacity_delta 20 -demand_cardMiddle 3 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 43 -demand_inner_inner_delta 11","68b45f419900bc95903cda4961e01077","solver timeout",302,123,302
1,"inst-303-123","model",0,0,14.993,0,1,NA,NA,NA,NA,"../wrapper.py 303 303 123 random -nnodes_middle 26 -nnodes_delta 5 -nrings_middle 36 -nrings_delta 13 -capacity_middle 3 -capacity_delta 20 -demand_cardMiddle 12 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 6 -demand_inner_inner_delta 21","18c2d21c7b78b649d2d53150482d513b","solver timeout",303,123,303
0,"inst-304-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 304 304 123 random -nnodes_middle 32 -nnodes_delta 21 -nrings_middle 7 -nrings_delta 16 -capacity_middle 31 -capacity_delta 23 -demand_cardMiddle 29 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 43 -demand_inner_inner_delta 10","inst-304-123","no instance",304,123,304
0,"inst-305-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 305 305 123 random -nnodes_middle 25 -nnodes_delta 19 -nrings_middle 13 -nrings_delta 20 -capacity_middle 42 -capacity_delta 10 -demand_cardMiddle 46 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 25 -demand_inner_inner_delta 7","inst-305-123","no instance",305,123,305
0,"inst-306-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 306 306 123 random -nnodes_middle 31 -nnodes_delta 7 -nrings_middle 33 -nrings_delta 22 -capacity_middle 29 -capacity_delta 15 -demand_cardMiddle 21 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 19 -demand_inner_inner_delta 12","inst-306-123","no instance",306,123,306
1,"inst-307-123","model",0,0,11.014,0,1,NA,NA,NA,NA,"../wrapper.py 307 307 123 random -nnodes_middle 45 -nnodes_delta 11 -nrings_middle 11 -nrings_delta 16 -capacity_middle 37 -capacity_delta 16 -demand_cardMiddle 10 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 46 -demand_inner_inner_delta 2","1be6598fab8149bb9f11d0acd4829cfb","solver timeout",307,123,307
1,"inst-308-123","model",0,0,12.334,0,1,NA,NA,NA,NA,"../wrapper.py 308 308 123 random -nnodes_middle 42 -nnodes_delta 13 -nrings_middle 31 -nrings_delta 20 -capacity_middle 14 -capacity_delta 0 -demand_cardMiddle 7 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 49 -demand_inner_inner_delta 4","bac6a2b26e9bb1f75d078f423b4daaa4","solver timeout",308,123,308
0,"inst-309-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 309 309 123 random -nnodes_middle 17 -nnodes_delta 17 -nrings_middle 35 -nrings_delta 7 -capacity_middle 15 -capacity_delta 10 -demand_cardMiddle 19 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 31 -demand_inner_inner_delta 12","inst-309-123","no instance",309,123,309
0,"inst-310-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 310 310 123 random -nnodes_middle 26 -nnodes_delta 10 -nrings_middle 11 -nrings_delta 7 -capacity_middle 13 -capacity_delta 0 -demand_cardMiddle 11 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 49 -demand_inner_inner_delta 6","inst-310-123","no instance",310,123,310
0,"inst-311-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 311 311 123 random -nnodes_middle 7 -nnodes_delta 14 -nrings_middle 22 -nrings_delta 21 -capacity_middle 46 -capacity_delta 15 -demand_cardMiddle 42 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 8 -demand_inner_inner_delta 3","inst-311-123","no instance",311,123,311
0,"inst-312-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 312 312 123 random -nnodes_middle 29 -nnodes_delta 24 -nrings_middle 27 -nrings_delta 3 -capacity_middle 9 -capacity_delta 19 -demand_cardMiddle 33 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 18 -demand_inner_inner_delta 9","inst-312-123","no instance",312,123,312
0,"inst-313-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 313 313 123 random -nnodes_middle 18 -nnodes_delta 15 -nrings_middle 9 -nrings_delta 6 -capacity_middle 48 -capacity_delta 24 -demand_cardMiddle 27 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 37 -demand_inner_inner_delta 14","inst-313-123","no instance",313,123,313
1,"inst-314-123","model",0,0,2.636,0,0,0.298905,0,6647,"yes","../wrapper.py 314 314 123 random -nnodes_middle 27 -nnodes_delta 8 -nrings_middle 5 -nrings_delta 3 -capacity_middle 19 -capacity_delta 15 -demand_cardMiddle 12 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 4 -demand_inner_inner_delta 6","1abe6543acf75ad65fa521e8f4724095","sat + too easy",314,123,314
0,"inst-315-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 315 315 123 random -nnodes_middle 8 -nnodes_delta 9 -nrings_middle 8 -nrings_delta 14 -capacity_middle 28 -capacity_delta 4 -demand_cardMiddle 48 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 10 -demand_inner_inner_delta 16","inst-315-123","no instance",315,123,315
0,"inst-316-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 316 316 123 random -nnodes_middle 46 -nnodes_delta 20 -nrings_middle 23 -nrings_delta 4 -capacity_middle 9 -capacity_delta 11 -demand_cardMiddle 20 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 20 -demand_inner_inner_delta 15","inst-316-123","no instance",316,123,316
1,"inst-317-123","model",0,0,9.867,0,1,NA,NA,NA,NA,"../wrapper.py 317 317 123 random -nnodes_middle 21 -nnodes_delta 9 -nrings_middle 32 -nrings_delta 23 -capacity_middle 24 -capacity_delta 15 -demand_cardMiddle 14 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 15 -demand_inner_inner_delta 24","41a42ccbe60837bf00191e478a9583b2","solver timeout",317,123,317
0,"inst-318-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 318 318 123 random -nnodes_middle 45 -nnodes_delta 20 -nrings_middle 36 -nrings_delta 4 -capacity_middle 4 -capacity_delta 2 -demand_cardMiddle 43 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 46 -demand_inner_inner_delta 15","inst-318-123","no instance",318,123,318
0,"inst-319-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 319 319 123 random -nnodes_middle 31 -nnodes_delta 1 -nrings_middle 13 -nrings_delta 10 -capacity_middle 41 -capacity_delta 9 -demand_cardMiddle 22 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 1 -demand_inner_inner_delta 16","inst-319-123","no instance",319,123,319
1,"inst-320-123","model",0,0,8.267,0,1,NA,NA,NA,NA,"../wrapper.py 320 320 123 random -nnodes_middle 42 -nnodes_delta 23 -nrings_middle 3 -nrings_delta 16 -capacity_middle 20 -capacity_delta 14 -demand_cardMiddle 7 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 36 -demand_inner_inner_delta 4","ddbf9962a65af9d86b46f225e93206a1","solver timeout",320,123,320
0,"inst-321-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 321 321 123 random -nnodes_middle 8 -nnodes_delta 14 -nrings_middle 3 -nrings_delta 10 -capacity_middle 25 -capacity_delta 11 -demand_cardMiddle 24 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 43 -demand_inner_inner_delta 2","inst-321-123","no instance",321,123,321
1,"inst-322-123","model",0,0,11.853,0,1,NA,NA,NA,NA,"../wrapper.py 322 322 123 random -nnodes_middle 44 -nnodes_delta 14 -nrings_middle 35 -nrings_delta 19 -capacity_middle 21 -capacity_delta 21 -demand_cardMiddle 9 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 12 -demand_inner_inner_delta 22","2cbdeafb51f417ffc065ff03fc10d317","solver timeout",322,123,322
1,"inst-323-123","model",0,0,11.106,0,1,NA,NA,NA,NA,"../wrapper.py 323 323 123 random -nnodes_middle 24 -nnodes_delta 13 -nrings_middle 49 -nrings_delta 24 -capacity_middle 35 -capacity_delta 19 -demand_cardMiddle 1 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 23 -demand_inner_inner_delta 17","46056877e63791ca2e973397687393a1","solver timeout",323,123,323
0,"inst-324-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 324 324 123 random -nnodes_middle 41 -nnodes_delta 12 -nrings_middle 43 -nrings_delta 12 -capacity_middle 1 -capacity_delta 11 -demand_cardMiddle 24 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 16 -demand_inner_inner_delta 16","inst-324-123","no instance",324,123,324
0,"inst-325-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 325 325 123 random -nnodes_middle 31 -nnodes_delta 24 -nrings_middle 9 -nrings_delta 24 -capacity_middle 29 -capacity_delta 18 -demand_cardMiddle 44 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 50 -demand_inner_inner_delta 21","inst-325-123","no instance",325,123,325
0,"inst-326-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 326 326 123 random -nnodes_middle 39 -nnodes_delta 3 -nrings_middle 5 -nrings_delta 13 -capacity_middle 10 -capacity_delta 18 -demand_cardMiddle 25 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 48 -demand_inner_inner_delta 6","inst-326-123","no instance",326,123,326
0,"inst-327-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 327 327 123 random -nnodes_middle 8 -nnodes_delta 17 -nrings_middle 29 -nrings_delta 2 -capacity_middle 29 -capacity_delta 15 -demand_cardMiddle 27 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 46 -demand_inner_inner_delta 16","inst-327-123","no instance",327,123,327
1,"inst-328-123","model",0,0,14.258,0,1,NA,NA,NA,NA,"../wrapper.py 328 328 123 random -nnodes_middle 48 -nnodes_delta 3 -nrings_middle 28 -nrings_delta 2 -capacity_middle 32 -capacity_delta 6 -demand_cardMiddle 24 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 45 -demand_inner_inner_delta 14","dddfc20f97815fe2f847d05bcf27d9e5","solver timeout",328,123,328
0,"inst-329-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 329 329 123 random -nnodes_middle 48 -nnodes_delta 7 -nrings_middle 32 -nrings_delta 15 -capacity_middle 33 -capacity_delta 5 -demand_cardMiddle 20 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 30 -demand_inner_inner_delta 2","inst-329-123","no instance",329,123,329
0,"inst-330-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 330 330 123 random -nnodes_middle 37 -nnodes_delta 15 -nrings_middle 34 -nrings_delta 7 -capacity_middle 19 -capacity_delta 15 -demand_cardMiddle 48 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 13 -demand_inner_inner_delta 12","inst-330-123","no instance",330,123,330
0,"inst-331-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 331 331 123 random -nnodes_middle 21 -nnodes_delta 8 -nrings_middle 18 -nrings_delta 17 -capacity_middle 44 -capacity_delta 11 -demand_cardMiddle 29 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 35 -demand_inner_inner_delta 2","inst-331-123","no instance",331,123,331
