feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,runId
1,inst-28-1591454280,model,0,0,5.887,0,0,57.059,0,584572,yes,../wrapper.py 28 1 1591454280 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,579829a782f18579a3701729396ad76c,sat + graded,28,1591454280,28
1,inst-28-1591454280,model,1,0,5.884,0,0,67.597,0,716981,yes,../wrapper.py 28 1 1591454280 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,579829a782f18579a3701729396ad76c,sat + graded,28,1591454280,28
1,inst-28-1591454280,model,2,0,5.966,0,0,30.5137,0,337855,yes,../wrapper.py 28 1 1591454280 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,579829a782f18579a3701729396ad76c,sat + graded,28,1591454280,28
1,inst-28-1591454280,model,3,0,5.016,0,0,59.9458,0,626716,yes,../wrapper.py 28 1 1591454280 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,579829a782f18579a3701729396ad76c,sat + graded,28,1591454280,28
1,inst-28-1591454280,model,4,0,5.095,0,0,56.0285,0,577247,yes,../wrapper.py 28 1 1591454280 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,579829a782f18579a3701729396ad76c,sat + graded,28,1591454280,28
1,inst-28-817104398,model,0,0,6.904,0,0,283.877,0,2138571,yes,../wrapper.py 28 1 817104398 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,ebde809b5d93e138b413c8fea4fb2111,sat + graded,28,817104398,28
1,inst-28-817104398,model,1,0,7.912,0,0,279.031,0,2249038,yes,../wrapper.py 28 1 817104398 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,ebde809b5d93e138b413c8fea4fb2111,sat + graded,28,817104398,28
1,inst-28-817104398,model,2,0,7.106,0,0,218.457,0,1755297,yes,../wrapper.py 28 1 817104398 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,ebde809b5d93e138b413c8fea4fb2111,sat + graded,28,817104398,28
1,inst-28-817104398,model,3,0,6.981,0,0,157.014,0,1236567,yes,../wrapper.py 28 1 817104398 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,ebde809b5d93e138b413c8fea4fb2111,sat + graded,28,817104398,28
1,inst-28-817104398,model,4,0,6.115,0,0,237.159,0,1792173,yes,../wrapper.py 28 1 817104398 tuning -numNodes_middle 38 -numNodes_delta 21 -numLeaves_middle 12 -numLeaves_delta 7 -numPeriods_middle 21 -numPeriods_delta 23 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 2 -holdingCost_range_delta 18 -procCost_range_middle 11 -procCost_range_delta 6 -demand_range_middle 1 -demand_range_delta 17 -children_range_cardMiddle 3 -children_range_cardDelta 1 -children_range_inner_middle 37 -children_range_inner_delta 10,ebde809b5d93e138b413c8fea4fb2111,sat + graded,28,817104398,28
