"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","iteration","runId"
0,"inst-69-720453903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 69 1 720453903 tuning -numNodes_middle 42 -numNodes_delta 2 -numLeaves_middle 32 -numLeaves_delta 16 -numPeriods_middle 21 -numPeriods_delta 15 -maxStock_middle 35 -maxStock_delta 21 -holdingCost_range_middle 1 -holdingCost_range_delta 24 -procCost_range_middle 43 -procCost_range_delta 18 -demand_range_middle 6 -demand_range_delta 1 -children_range_cardMiddle 23 -children_range_cardDelta 0 -children_range_inner_middle 21 -children_range_inner_delta 17","inst-69-720453903","no instance",69,720453903,3,320
0,"inst-70-720453903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 70 1 720453903 tuning -numNodes_middle 22 -numNodes_delta 8 -numLeaves_middle 28 -numLeaves_delta 24 -numPeriods_middle 2 -numPeriods_delta 9 -maxStock_middle 47 -maxStock_delta 21 -holdingCost_range_middle 1 -holdingCost_range_delta 11 -procCost_range_middle 9 -procCost_range_delta 5 -demand_range_middle 2 -demand_range_delta 10 -children_range_cardMiddle 5 -children_range_cardDelta 0 -children_range_inner_middle 47 -children_range_inner_delta 14","inst-70-720453903","no instance",70,720453903,3,321
1,"inst-71-720453903","model",0,0,8.04,0,1,NA,NA,NA,NA,"../wrapper.py 71 1 720453903 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19","0c295ece4dcb64bbe09587c664738e26","solver timeout",71,720453903,3,322
1,"inst-72-720453903","model",0,0,2.116,0,0,0.005319,0,0,"no","../wrapper.py 72 1 720453903 tuning -numNodes_middle 38 -numNodes_delta 19 -numLeaves_middle 24 -numLeaves_delta 10 -numPeriods_middle 13 -numPeriods_delta 20 -maxStock_middle 38 -maxStock_delta 20 -holdingCost_range_middle 22 -holdingCost_range_delta 20 -procCost_range_middle 35 -procCost_range_delta 7 -demand_range_middle 28 -demand_range_delta 16 -children_range_cardMiddle 1 -children_range_cardDelta 2 -children_range_inner_middle 43 -children_range_inner_delta 3","0071eaf8118388b8f7559f5698b10ec9","unsat + too easy",72,720453903,3,323
0,"inst-73-720453903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 73 1 720453903 tuning -numNodes_middle 8 -numNodes_delta 7 -numLeaves_middle 39 -numLeaves_delta 16 -numPeriods_middle 14 -numPeriods_delta 14 -maxStock_middle 38 -maxStock_delta 17 -holdingCost_range_middle 11 -holdingCost_range_delta 25 -procCost_range_middle 0 -procCost_range_delta 6 -demand_range_middle 13 -demand_range_delta 15 -children_range_cardMiddle 8 -children_range_cardDelta 0 -children_range_inner_middle 43 -children_range_inner_delta 10","inst-73-720453903","no instance",73,720453903,3,324
0,"inst-52-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 52 1 1554189636 tuning -numNodes_middle 10 -numNodes_delta 21 -numLeaves_middle 14 -numLeaves_delta 3 -numPeriods_middle 39 -numPeriods_delta 24 -maxStock_middle 16 -maxStock_delta 1 -holdingCost_range_middle 26 -holdingCost_range_delta 20 -procCost_range_middle 18 -procCost_range_delta 25 -demand_range_middle 10 -demand_range_delta 15 -children_range_cardMiddle 19 -children_range_cardDelta 0 -children_range_inner_middle 23 -children_range_inner_delta 13","inst-52-1554189636","no instance",52,1554189636,3,325
1,"inst-53-1554189636","model",0,0,1.831,0,0,0.002432,0,0,"no","../wrapper.py 53 1 1554189636 tuning -numNodes_middle 17 -numNodes_delta 2 -numLeaves_middle 34 -numLeaves_delta 4 -numPeriods_middle 6 -numPeriods_delta 16 -maxStock_middle 32 -maxStock_delta 10 -holdingCost_range_middle 18 -holdingCost_range_delta 13 -procCost_range_middle 33 -procCost_range_delta 16 -demand_range_middle 20 -demand_range_delta 14 -children_range_cardMiddle 8 -children_range_cardDelta 0 -children_range_inner_middle 30 -children_range_inner_delta 18","59a49693fa8313c457009f5246472e81","unsat + too easy",53,1554189636,3,326
1,"inst-54-1554189636","model",0,0,6.833,0,0,0.03218,0,0,"no","../wrapper.py 54 1 1554189636 tuning -numNodes_middle 47 -numNodes_delta 7 -numLeaves_middle 1 -numLeaves_delta 23 -numPeriods_middle 28 -numPeriods_delta 4 -maxStock_middle 26 -maxStock_delta 23 -holdingCost_range_middle 2 -holdingCost_range_delta 3 -procCost_range_middle 34 -procCost_range_delta 17 -demand_range_middle 22 -demand_range_delta 5 -children_range_cardMiddle 0 -children_range_cardDelta 1 -children_range_inner_middle 7 -children_range_inner_delta 4","6e3748844a6fcfc1e1b922bd1cf48236","unsat + too easy",54,1554189636,3,327
1,"inst-55-1554189636","model",0,0,8.063,0,0,0.460218,0,8584,"yes","../wrapper.py 55 1 1554189636 tuning -numNodes_middle 17 -numNodes_delta 7 -numLeaves_middle 5 -numLeaves_delta 7 -numPeriods_middle 6 -numPeriods_delta 0 -maxStock_middle 47 -maxStock_delta 20 -holdingCost_range_middle 30 -holdingCost_range_delta 3 -procCost_range_middle 15 -procCost_range_delta 11 -demand_range_middle 4 -demand_range_delta 4 -children_range_cardMiddle 11 -children_range_cardDelta 2 -children_range_inner_middle 16 -children_range_inner_delta 8","cd316619521aad7d50b42a9ba92d8c13","sat + too easy",55,1554189636,3,328
1,"inst-56-1554189636","model",0,0,1.689,0,0,0.003351,0,0,"no","../wrapper.py 56 1 1554189636 tuning -numNodes_middle 40 -numNodes_delta 4 -numLeaves_middle 40 -numLeaves_delta 6 -numPeriods_middle 7 -numPeriods_delta 24 -maxStock_middle 48 -maxStock_delta 11 -holdingCost_range_middle 29 -holdingCost_range_delta 21 -procCost_range_middle 1 -procCost_range_delta 17 -demand_range_middle 13 -demand_range_delta 13 -children_range_cardMiddle 0 -children_range_cardDelta 1 -children_range_inner_middle 41 -children_range_inner_delta 13","d896f5b0d881735fbf98f2bee1d481dd","unsat + too easy",56,1554189636,3,329
0,"inst-57-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 57 1 1554189636 tuning -numNodes_middle 16 -numNodes_delta 18 -numLeaves_middle 4 -numLeaves_delta 4 -numPeriods_middle 12 -numPeriods_delta 20 -maxStock_middle 30 -maxStock_delta 10 -holdingCost_range_middle 41 -holdingCost_range_delta 18 -procCost_range_middle 6 -procCost_range_delta 1 -demand_range_middle 15 -demand_range_delta 21 -children_range_cardMiddle 40 -children_range_cardDelta 0 -children_range_inner_middle 48 -children_range_inner_delta 6","inst-57-1554189636","no instance",57,1554189636,3,330
0,"inst-58-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 58 1 1554189636 tuning -numNodes_middle 22 -numNodes_delta 3 -numLeaves_middle 12 -numLeaves_delta 13 -numPeriods_middle 4 -numPeriods_delta 6 -maxStock_middle 21 -maxStock_delta 4 -holdingCost_range_middle 27 -holdingCost_range_delta 17 -procCost_range_middle 11 -procCost_range_delta 22 -demand_range_middle 18 -demand_range_delta 18 -children_range_cardMiddle 17 -children_range_cardDelta 1 -children_range_inner_middle 39 -children_range_inner_delta 7","inst-58-1554189636","no instance",58,1554189636,3,331
0,"inst-59-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 59 1 1554189636 tuning -numNodes_middle 33 -numNodes_delta 17 -numLeaves_middle 42 -numLeaves_delta 8 -numPeriods_middle 20 -numPeriods_delta 17 -maxStock_middle 46 -maxStock_delta 10 -holdingCost_range_middle 15 -holdingCost_range_delta 22 -procCost_range_middle 2 -procCost_range_delta 13 -demand_range_middle 3 -demand_range_delta 21 -children_range_cardMiddle 4 -children_range_cardDelta 0 -children_range_inner_middle 14 -children_range_inner_delta 7","inst-59-1554189636","no instance",59,1554189636,3,332
0,"inst-60-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 60 1 1554189636 tuning -numNodes_middle 6 -numNodes_delta 17 -numLeaves_middle 9 -numLeaves_delta 7 -numPeriods_middle 16 -numPeriods_delta 24 -maxStock_middle 28 -maxStock_delta 22 -holdingCost_range_middle 1 -holdingCost_range_delta 15 -procCost_range_middle 18 -procCost_range_delta 17 -demand_range_middle 26 -demand_range_delta 19 -children_range_cardMiddle 22 -children_range_cardDelta 2 -children_range_inner_middle 27 -children_range_inner_delta 1","inst-60-1554189636","no instance",60,1554189636,3,333
0,"inst-61-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 61 1 1554189636 tuning -numNodes_middle 24 -numNodes_delta 18 -numLeaves_middle 40 -numLeaves_delta 14 -numPeriods_middle 19 -numPeriods_delta 15 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 21 -holdingCost_range_delta 15 -procCost_range_middle 17 -procCost_range_delta 19 -demand_range_middle 33 -demand_range_delta 25 -children_range_cardMiddle 15 -children_range_cardDelta 2 -children_range_inner_middle 37 -children_range_inner_delta 16","inst-61-1554189636","no instance",61,1554189636,3,334
0,"inst-62-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 62 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 15 -numLeaves_middle 4 -numLeaves_delta 13 -numPeriods_middle 11 -numPeriods_delta 16 -maxStock_middle 48 -maxStock_delta 2 -holdingCost_range_middle 23 -holdingCost_range_delta 17 -procCost_range_middle 13 -procCost_range_delta 5 -demand_range_middle 2 -demand_range_delta 11 -children_range_cardMiddle 20 -children_range_cardDelta 0 -children_range_inner_middle 34 -children_range_inner_delta 3","inst-62-1554189636","no instance",62,1554189636,3,335
1,"inst-63-1554189636","model",0,0,1.837,0,0,0.003856,0,0,"no","../wrapper.py 63 1 1554189636 tuning -numNodes_middle 27 -numNodes_delta 4 -numLeaves_middle 32 -numLeaves_delta 11 -numPeriods_middle 7 -numPeriods_delta 11 -maxStock_middle 39 -maxStock_delta 15 -holdingCost_range_middle 6 -holdingCost_range_delta 5 -procCost_range_middle 33 -procCost_range_delta 18 -demand_range_middle 24 -demand_range_delta 1 -children_range_cardMiddle 2 -children_range_cardDelta 0 -children_range_inner_middle 23 -children_range_inner_delta 14","2dc88e904812de4ef4518f42d73307f9","unsat + too easy",63,1554189636,3,336
1,"inst-64-1554189636","model",0,0,6.884,0,0,0.011257,0,0,"no","../wrapper.py 64 1 1554189636 tuning -numNodes_middle 40 -numNodes_delta 8 -numLeaves_middle 18 -numLeaves_delta 24 -numPeriods_middle 18 -numPeriods_delta 19 -maxStock_middle 33 -maxStock_delta 19 -holdingCost_range_middle 18 -holdingCost_range_delta 5 -procCost_range_middle 41 -procCost_range_delta 6 -demand_range_middle 15 -demand_range_delta 22 -children_range_cardMiddle 1 -children_range_cardDelta 1 -children_range_inner_middle 10 -children_range_inner_delta 10","9e7273dcf38335853bfd61628432dd88","unsat + too easy",64,1554189636,3,337
1,"inst-65-1554189636","model",0,0,3.01,0,0,0.043847,0,1271,"yes","../wrapper.py 65 1 1554189636 tuning -numNodes_middle 29 -numNodes_delta 6 -numLeaves_middle 18 -numLeaves_delta 6 -numPeriods_middle 4 -numPeriods_delta 3 -maxStock_middle 42 -maxStock_delta 23 -holdingCost_range_middle 10 -holdingCost_range_delta 5 -procCost_range_middle 33 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 14 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 27 -children_range_inner_delta 4","4d57512df07caabf5b302c9672e64387","sat + too easy",65,1554189636,3,338
0,"inst-66-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 66 1 1554189636 tuning -numNodes_middle 10 -numNodes_delta 1 -numLeaves_middle 27 -numLeaves_delta 8 -numPeriods_middle 16 -numPeriods_delta 15 -maxStock_middle 47 -maxStock_delta 23 -holdingCost_range_middle 16 -holdingCost_range_delta 18 -procCost_range_middle 45 -procCost_range_delta 17 -demand_range_middle 3 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 42 -children_range_inner_delta 6","inst-66-1554189636","no instance",66,1554189636,3,339
1,"inst-67-1554189636","model",0,0,19.03,0,0,135.052,0,182361,"yes","../wrapper.py 67 1 1554189636 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14","ce702ead2f99ae97a81f2716e21b5974","sat + graded",67,1554189636,3,340
1,"inst-67-1554189636","model",1,0,18.998,0,0,105.864,0,141267,"yes","../wrapper.py 67 1 1554189636 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14","ce702ead2f99ae97a81f2716e21b5974","sat + graded",67,1554189636,3,340
1,"inst-67-1554189636","model",2,0,18.105,0,0,84.9809,0,130059,"yes","../wrapper.py 67 1 1554189636 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14","ce702ead2f99ae97a81f2716e21b5974","sat + graded",67,1554189636,3,340
1,"inst-67-1554189636","model",3,0,17.048,0,1,NA,NA,NA,NA,"../wrapper.py 67 1 1554189636 tuning -numNodes_middle 42 -numNodes_delta 19 -numLeaves_middle 18 -numLeaves_delta 23 -numPeriods_middle 35 -numPeriods_delta 15 -maxStock_middle 43 -maxStock_delta 13 -holdingCost_range_middle 14 -holdingCost_range_delta 16 -procCost_range_middle 14 -procCost_range_delta 11 -demand_range_middle 14 -demand_range_delta 12 -children_range_cardMiddle 12 -children_range_cardDelta 1 -children_range_inner_middle 28 -children_range_inner_delta 14","ce702ead2f99ae97a81f2716e21b5974","solver timeout",67,1554189636,3,340
1,"inst-68-1554189636","model",0,0,1.198,0,0,0.003175,0,0,"no","../wrapper.py 68 1 1554189636 tuning -numNodes_middle 38 -numNodes_delta 24 -numLeaves_middle 38 -numLeaves_delta 17 -numPeriods_middle 23 -numPeriods_delta 24 -maxStock_middle 43 -maxStock_delta 10 -holdingCost_range_middle 10 -holdingCost_range_delta 21 -procCost_range_middle 26 -procCost_range_delta 11 -demand_range_middle 7 -demand_range_delta 18 -children_range_cardMiddle 14 -children_range_cardDelta 1 -children_range_inner_middle 9 -children_range_inner_delta 15","293ca3f57fb19deccde9e2ecdb65a244","unsat + too easy",68,1554189636,3,341
0,"inst-69-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 69 1 1554189636 tuning -numNodes_middle 42 -numNodes_delta 2 -numLeaves_middle 32 -numLeaves_delta 16 -numPeriods_middle 21 -numPeriods_delta 15 -maxStock_middle 35 -maxStock_delta 21 -holdingCost_range_middle 1 -holdingCost_range_delta 24 -procCost_range_middle 43 -procCost_range_delta 18 -demand_range_middle 6 -demand_range_delta 1 -children_range_cardMiddle 23 -children_range_cardDelta 0 -children_range_inner_middle 21 -children_range_inner_delta 17","inst-69-1554189636","no instance",69,1554189636,3,342
0,"inst-70-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 70 1 1554189636 tuning -numNodes_middle 22 -numNodes_delta 8 -numLeaves_middle 28 -numLeaves_delta 24 -numPeriods_middle 2 -numPeriods_delta 9 -maxStock_middle 47 -maxStock_delta 21 -holdingCost_range_middle 1 -holdingCost_range_delta 11 -procCost_range_middle 9 -procCost_range_delta 5 -demand_range_middle 2 -demand_range_delta 10 -children_range_cardMiddle 5 -children_range_cardDelta 0 -children_range_inner_middle 47 -children_range_inner_delta 14","inst-70-1554189636","no instance",70,1554189636,3,343
1,"inst-71-1554189636","model",0,0,11.025,0,0,7.73877,0,49184,"yes","../wrapper.py 71 1 1554189636 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19","b593845c56cf3ba7a31521fb734ce555","sat + too easy",71,1554189636,3,344
1,"inst-72-1554189636","model",0,0,3.852,0,0,0.133555,0,4115,"yes","../wrapper.py 72 1 1554189636 tuning -numNodes_middle 38 -numNodes_delta 19 -numLeaves_middle 24 -numLeaves_delta 10 -numPeriods_middle 13 -numPeriods_delta 20 -maxStock_middle 38 -maxStock_delta 20 -holdingCost_range_middle 22 -holdingCost_range_delta 20 -procCost_range_middle 35 -procCost_range_delta 7 -demand_range_middle 28 -demand_range_delta 16 -children_range_cardMiddle 1 -children_range_cardDelta 2 -children_range_inner_middle 43 -children_range_inner_delta 3","7339d99f2964c31830a5aca35356cd1e","sat + too easy",72,1554189636,3,345
0,"inst-73-1554189636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 73 1 1554189636 tuning -numNodes_middle 8 -numNodes_delta 7 -numLeaves_middle 39 -numLeaves_delta 16 -numPeriods_middle 14 -numPeriods_delta 14 -maxStock_middle 38 -maxStock_delta 17 -holdingCost_range_middle 11 -holdingCost_range_delta 25 -procCost_range_middle 0 -procCost_range_delta 6 -demand_range_middle 13 -demand_range_delta 15 -children_range_cardMiddle 8 -children_range_cardDelta 0 -children_range_inner_middle 43 -children_range_inner_delta 10","inst-73-1554189636","no instance",73,1554189636,3,346
0,"inst-52-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 52 1 1805206009 tuning -numNodes_middle 10 -numNodes_delta 21 -numLeaves_middle 14 -numLeaves_delta 3 -numPeriods_middle 39 -numPeriods_delta 24 -maxStock_middle 16 -maxStock_delta 1 -holdingCost_range_middle 26 -holdingCost_range_delta 20 -procCost_range_middle 18 -procCost_range_delta 25 -demand_range_middle 10 -demand_range_delta 15 -children_range_cardMiddle 19 -children_range_cardDelta 0 -children_range_inner_middle 23 -children_range_inner_delta 13","inst-52-1805206009","no instance",52,1805206009,3,347
1,"inst-53-1805206009","model",0,0,1.116,0,0,0.001961,0,0,"no","../wrapper.py 53 1 1805206009 tuning -numNodes_middle 17 -numNodes_delta 2 -numLeaves_middle 34 -numLeaves_delta 4 -numPeriods_middle 6 -numPeriods_delta 16 -maxStock_middle 32 -maxStock_delta 10 -holdingCost_range_middle 18 -holdingCost_range_delta 13 -procCost_range_middle 33 -procCost_range_delta 16 -demand_range_middle 20 -demand_range_delta 14 -children_range_cardMiddle 8 -children_range_cardDelta 0 -children_range_inner_middle 30 -children_range_inner_delta 18","abecae73179fc6560f6ad7747d85bf2b","unsat + too easy",53,1805206009,3,348
1,"inst-54-1805206009","model",0,0,6.035,0,0,0.031328,0,0,"no","../wrapper.py 54 1 1805206009 tuning -numNodes_middle 47 -numNodes_delta 7 -numLeaves_middle 1 -numLeaves_delta 23 -numPeriods_middle 28 -numPeriods_delta 4 -maxStock_middle 26 -maxStock_delta 23 -holdingCost_range_middle 2 -holdingCost_range_delta 3 -procCost_range_middle 34 -procCost_range_delta 17 -demand_range_middle 22 -demand_range_delta 5 -children_range_cardMiddle 0 -children_range_cardDelta 1 -children_range_inner_middle 7 -children_range_inner_delta 4","82df85a0b7152c465209728526c406b7","unsat + too easy",54,1805206009,3,349
1,"inst-55-1805206009","model",0,0,6.988,0,0,0.630989,0,10963,"yes","../wrapper.py 55 1 1805206009 tuning -numNodes_middle 17 -numNodes_delta 7 -numLeaves_middle 5 -numLeaves_delta 7 -numPeriods_middle 6 -numPeriods_delta 0 -maxStock_middle 47 -maxStock_delta 20 -holdingCost_range_middle 30 -holdingCost_range_delta 3 -procCost_range_middle 15 -procCost_range_delta 11 -demand_range_middle 4 -demand_range_delta 4 -children_range_cardMiddle 11 -children_range_cardDelta 2 -children_range_inner_middle 16 -children_range_inner_delta 8","338a3bb1b359ee81c692ff27af97cef6","sat + too easy",55,1805206009,3,350
1,"inst-56-1805206009","model",0,0,3.002,0,0,0.133584,0,4180,"yes","../wrapper.py 56 1 1805206009 tuning -numNodes_middle 40 -numNodes_delta 4 -numLeaves_middle 40 -numLeaves_delta 6 -numPeriods_middle 7 -numPeriods_delta 24 -maxStock_middle 48 -maxStock_delta 11 -holdingCost_range_middle 29 -holdingCost_range_delta 21 -procCost_range_middle 1 -procCost_range_delta 17 -demand_range_middle 13 -demand_range_delta 13 -children_range_cardMiddle 0 -children_range_cardDelta 1 -children_range_inner_middle 41 -children_range_inner_delta 13","9f1d68d10188bf0fdfa087338ab4deed","sat + too easy",56,1805206009,3,351
0,"inst-57-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 57 1 1805206009 tuning -numNodes_middle 16 -numNodes_delta 18 -numLeaves_middle 4 -numLeaves_delta 4 -numPeriods_middle 12 -numPeriods_delta 20 -maxStock_middle 30 -maxStock_delta 10 -holdingCost_range_middle 41 -holdingCost_range_delta 18 -procCost_range_middle 6 -procCost_range_delta 1 -demand_range_middle 15 -demand_range_delta 21 -children_range_cardMiddle 40 -children_range_cardDelta 0 -children_range_inner_middle 48 -children_range_inner_delta 6","inst-57-1805206009","no instance",57,1805206009,3,352
0,"inst-58-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 58 1 1805206009 tuning -numNodes_middle 22 -numNodes_delta 3 -numLeaves_middle 12 -numLeaves_delta 13 -numPeriods_middle 4 -numPeriods_delta 6 -maxStock_middle 21 -maxStock_delta 4 -holdingCost_range_middle 27 -holdingCost_range_delta 17 -procCost_range_middle 11 -procCost_range_delta 22 -demand_range_middle 18 -demand_range_delta 18 -children_range_cardMiddle 17 -children_range_cardDelta 1 -children_range_inner_middle 39 -children_range_inner_delta 7","inst-58-1805206009","no instance",58,1805206009,3,353
0,"inst-59-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 59 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 17 -numLeaves_middle 42 -numLeaves_delta 8 -numPeriods_middle 20 -numPeriods_delta 17 -maxStock_middle 46 -maxStock_delta 10 -holdingCost_range_middle 15 -holdingCost_range_delta 22 -procCost_range_middle 2 -procCost_range_delta 13 -demand_range_middle 3 -demand_range_delta 21 -children_range_cardMiddle 4 -children_range_cardDelta 0 -children_range_inner_middle 14 -children_range_inner_delta 7","inst-59-1805206009","no instance",59,1805206009,3,354
0,"inst-60-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 60 1 1805206009 tuning -numNodes_middle 6 -numNodes_delta 17 -numLeaves_middle 9 -numLeaves_delta 7 -numPeriods_middle 16 -numPeriods_delta 24 -maxStock_middle 28 -maxStock_delta 22 -holdingCost_range_middle 1 -holdingCost_range_delta 15 -procCost_range_middle 18 -procCost_range_delta 17 -demand_range_middle 26 -demand_range_delta 19 -children_range_cardMiddle 22 -children_range_cardDelta 2 -children_range_inner_middle 27 -children_range_inner_delta 1","inst-60-1805206009","no instance",60,1805206009,3,355
0,"inst-61-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 61 1 1805206009 tuning -numNodes_middle 24 -numNodes_delta 18 -numLeaves_middle 40 -numLeaves_delta 14 -numPeriods_middle 19 -numPeriods_delta 15 -maxStock_middle 47 -maxStock_delta 11 -holdingCost_range_middle 21 -holdingCost_range_delta 15 -procCost_range_middle 17 -procCost_range_delta 19 -demand_range_middle 33 -demand_range_delta 25 -children_range_cardMiddle 15 -children_range_cardDelta 2 -children_range_inner_middle 37 -children_range_inner_delta 16","inst-61-1805206009","no instance",61,1805206009,3,356
0,"inst-62-1805206009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 62 1 1805206009 tuning -numNodes_middle 46 -numNodes_delta 15 -numLeaves_middle 4 -numLeaves_delta 13 -numPeriods_middle 11 -numPeriods_delta 16 -maxStock_middle 48 -maxStock_delta 2 -holdingCost_range_middle 23 -holdingCost_range_delta 17 -procCost_range_middle 13 -procCost_range_delta 5 -demand_range_middle 2 -demand_range_delta 11 -children_range_cardMiddle 20 -children_range_cardDelta 0 -children_range_inner_middle 34 -children_range_inner_delta 3","inst-62-1805206009","no instance",62,1805206009,3,357
1,"inst-63-1805206009","model",0,0,3.069,0,0,0.004292,0,0,"no","../wrapper.py 63 1 1805206009 tuning -numNodes_middle 27 -numNodes_delta 4 -numLeaves_middle 32 -numLeaves_delta 11 -numPeriods_middle 7 -numPeriods_delta 11 -maxStock_middle 39 -maxStock_delta 15 -holdingCost_range_middle 6 -holdingCost_range_delta 5 -procCost_range_middle 33 -procCost_range_delta 18 -demand_range_middle 24 -demand_range_delta 1 -children_range_cardMiddle 2 -children_range_cardDelta 0 -children_range_inner_middle 23 -children_range_inner_delta 14","b3bffb4c34d16b6477933302886c91a6","unsat + too easy",63,1805206009,3,358
1,"inst-64-1805206009","model",0,0,13.888,0,0,0.029335,0,0,"no","../wrapper.py 64 1 1805206009 tuning -numNodes_middle 40 -numNodes_delta 8 -numLeaves_middle 18 -numLeaves_delta 24 -numPeriods_middle 18 -numPeriods_delta 19 -maxStock_middle 33 -maxStock_delta 19 -holdingCost_range_middle 18 -holdingCost_range_delta 5 -procCost_range_middle 41 -procCost_range_delta 6 -demand_range_middle 15 -demand_range_delta 22 -children_range_cardMiddle 1 -children_range_cardDelta 1 -children_range_inner_middle 10 -children_range_inner_delta 10","1b7a8e1998c77303fddf845f66ce4e82","unsat + too easy",64,1805206009,3,359
1,"inst-65-1805206009","model",0,0,2.935,0,0,0.025151,0,1091,"yes","../wrapper.py 65 1 1805206009 tuning -numNodes_middle 29 -numNodes_delta 6 -numLeaves_middle 18 -numLeaves_delta 6 -numPeriods_middle 4 -numPeriods_delta 3 -maxStock_middle 42 -maxStock_delta 23 -holdingCost_range_middle 10 -holdingCost_range_delta 5 -procCost_range_middle 33 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 14 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 27 -children_range_inner_delta 4","53670ed1b0058ca8408bb972ce4e957c","sat + too easy",65,1805206009,3,360
